DATE,MONTH,FY,MC,MACHINE_NO,FACTORY,HOUR,CYCLE,JOB,COST,COST_CONTRIBUTION
30-Apr-22,APR,FY_22,TS,NA,ISBD,720,NA,1,16207.2,272792.8
30-Apr-22,APR,FY_22,TS,NA,SSBU,528,NA,1,11885.28,200314.72
30-Apr-22,APR,FY_22,TS,NA,CXBU-SP,720,NA,1,16207.2,272792.8
30-Apr-22,APR,FY_22,TH,NA,CXBU-SP,240,NA,1,2090.4,22909.6
30-Apr-22,APR,FY_22,TH,NA,CXBU-ED,48,NA,1,418.08,5381.92
30-Apr-22,APR,FY_22,TH,NA,CXBU-SP,288,NA,1,2508.48,27291.52
30-Apr-22,APR,FY_22,TH,NA,CXBU-SP,624,NA,1,5435.04,57964.96
30-Apr-22,APR,FY_22,TE,NA,CXBU-ED,216,NA,1,6529.68,3110.32
30-Apr-22,APR,FY_22,TE,NA,ISBD,192,NA,1,5804.16,2875.84
30-Apr-22,APR,FY_22,TE,NA,CXBU-ED,156,NA,1,4715.88,2524.12
30-Apr-22,APR,FY_22,TE,NA,CXBU-SP,156,NA,1,4715.88,2524.12
30-Apr-22,APR,FY_22,TE,NA,CXBU-ED,120,NA,1,3627.6,2172.4
30-Apr-22,APR,FY_22,TE,NA,SSBU,48,NA,1,1451.04,1468.96
30-Apr-22,APR,FY_22,VI,NA,CXBU-ED,20,NA,1,8210.8,59769.2
30-Apr-22,APR,FY_22,VI,NA,CXBU-SP,20,NA,1,8210.8,59769.2
30-Apr-22,APR,FY_22,CMM,NA,CXBU-SP,34.5,NA,1,13127.25,62772.75
30-Apr-22,APR,FY_22,CMM,NA,CXBU-ED,2,NA,1,761,3639
30-May-22,MAY,FY_22,TS,NA,ISBD,200,NA,1,4502,76498
30-May-22,MAY,FY_22,TS,NA,CXBU-SP,154,NA,1,3466.54,59133.46
30-May-22,MAY,FY_22,TS,NA,CXBU-ED,480,NA,1,10804.8,182195.2
30-May-22,MAY,FY_22,TS,NA,CXBU-SP,720,NA,1,16207.2,272792.8
30-May-22,MAY,FY_22,TH,NA,CXBU-ED,96,NA,1,836.16,9763.84
30-May-22,MAY,FY_22,TH,NA,ISBD,96,NA,1,836.16,9763.84
30-May-22,MAY,FY_22,TH,NA,CXBU-SP,720,NA,1,6271.2,66728.8
30-May-22,MAY,FY_22,TH,NA,CXBU-SP,192,NA,1,1672.32,18527.68
30-May-22,MAY,FY_22,TH,NA,CXBU-ED,96,NA,1,836.16,9763.84
30-May-22,MAY,FY_22,TH,NA,CXBU-ED,1,NA,4,8.71,4091.29
30-May-22,MAY,FY_22,TE,NA,CXBU-SP,96,NA,1,2902.08,1937.92
30-May-22,MAY,FY_22,TE,NA,ISBD,10,NA,1,302.3,1097.7
30-May-22,MAY,FY_22,TE,NA,ISBD,48,NA,1,1451.04,1468.96
30-May-22,MAY,FY_22,TE,NA,ISBD,48,NA,1,1451.04,1468.96
30-May-22,MAY,FY_22,TE,NA,ISBD,48,NA,1,1451.04,1468.96
30-May-22,MAY,FY_22,TE,NA,ISBD,24,NA,1,725.52,1234.48
30-May-22,MAY,FY_22,VI,NA,CXBU-SP,22,NA,1,9031.88,64228.12
30-May-22,MAY,FY_22,CMM,NA,CXBU-SP,19,NA,1,7229.5,34570.5
30-May-22,MAY,FY_22,CMM,NA,DSBU,2,NA,1,761,3639
30-May-22,MAY,FY_22,CMM,NA,CXBU-ED,13,NA,1,4946.5,23653.5
30-May-22,MAY,FY_22,CMM,NA,SSBU,3,NA,1,1141.5,5458.5
30-May-22,MAY,FY_22,CMM,NA,SSBU,3,NA,1,1141.5,5458.5
30-May-22,MAY,FY_22,CMM,NA,SSBU,1.5,NA,1,570.75,2729.25
30-Jun-22,JUN,FY_22,TS,NA,SSBU,720,NA,1,16207.2,272792.8
30-Jun-22,JUN,FY_22,TS,NA,CXBU-ED,720,NA,1,16207.2,272792.8
30-Jun-22,JUN,FY_22,TS,NA,CXBU-SP,720,NA,1,16207.2,272792.8
30-Jun-22,JUN,FY_22,TS,NA,ISBD,552,NA,1,12425.52,209374.48
30-Jun-22,JUN,FY_22,TH,NA,SSBU,720,NA,1,6271.2,66728.8
30-Jun-22,JUN,FY_22,TH,NA,CXBU-ED,30,NA,1,261.3,3738.7
30-Jun-22,JUN,FY_22,TH,NA,CXBU-SP,500,NA,1,4355,46645
30-Jun-22,JUN,FY_22,TH,NA,CXBU-ED,74,NA,1,644.54,7755.46
30-Jun-22,JUN,FY_22,TE,NA,SSBU,720,NA,1,21765.6,8034.4
30-Jun-22,JUN,FY_22,TE,NA,ISBD,214,NA,1,6469.22,3090.78
30-Jun-22,JUN,FY_22,TE,NA,SSBU,720,NA,1,21765.6,8034.4
30-Jun-22,JUN,FY_22,TE,NA,CXBU-ED,2,NA,1,60.46,1019.54
30-Jun-22,JUN,FY_22,TE,NA,CXBU-ED,720,NA,1,21765.6,8034.4
30-Jun-22,JUN,FY_22,VI,NA,ISBD,36,NA,1,14779.44,95440.56
30-Jun-22,JUN,FY_22,VI,NA,DSBU,2,NA,1,821.08,9078.92
30-Jun-22,JUN,FY_22,VI,NA,CXBU-ED,4,NA,1,1642.16,17057.84
30-Jun-22,JUN,FY_22,CMM,NA,DSBU,1,NA,1,380.5,1819.5
30-Jun-22,JUN,FY_22,CMM,NA,CXBU-SP,9,NA,1,3424.5,16375.5
30-Jun-22,JUN,FY_22,CMM,NA,CXBU-ED,2,NA,1,761,3639
30-Jun-22,JUN,FY_22,CMM,NA,CXBU-ED,2,NA,1,761,3639
30-Jul-22,JUL,FY_22,TS,NA,SSBU,432,NA,1,9724.32,164075.68
30-Jul-22,JUL,FY_22,TS,NA,CXBU-SP,308,NA,1,6933.08,117266.92
30-Jul-22,JUL,FY_22,TS,NA,CXBU-SP,720,NA,1,16207.2,272792.8
30-Jul-22,JUL,FY_22,TS,NA,CXBU-ED,720,NA,1,16207.2,272792.8
30-Jul-22,JUL,FY_22,TS,NA,ISBD,720,NA,1,16207.2,272792.8
31-Jul-22,JUL,FY_22,TH,NA,CXBU-ED,624,NA,1,5435.04,57964.96
31-Jul-22,JUL,FY_22,TH,NA,CXBU-ED,360,NA,1,3135.6,33864.4
31-Jul-22,JUL,FY_22,TH,NA,CXBU-SP,324,NA,1,2822.04,30577.96
31-Jul-22,JUL,FY_22,TH,NA,CXBU-SP,324,NA,1,2822.04,30577.96
31-Jul-22,JUL,FY_22,TH,NA,CXBU-ED,588,NA,1,5121.48,54678.52
31-Jul-22,JUL,FY_22,TE,NA,CXBU-ED,288,NA,1,8706.24,3813.76
31-Jul-22,JUL,FY_22,TE,NA,ISBD,220,NA,1,6650.6,3149.4
31-Jul-22,JUL,FY_22,TE,NA,CXBU-ED,576,NA,1,17412.48,6627.52
31-Jul-22,JUL,FY_22,TE,NA,SSBU,18,NA,1,544.14,1175.86
31-Jul-22,JUL,FY_22,VI,NA,CXBU-SP,54,NA,1,22169.16,135570.84
31-Jul-22,JUL,FY_22,VI,NA,PWDBU,3,NA,1,1231.62,13068.38
31-Jul-22,JUL,FY_22,CMM,NA,SSBU,1,NA,1,380.5,1819.5
31-Jul-22,JUL,FY_22,CMM,NA,CXBU-SP,19,NA,1,7229.5,34570.5
31-Jul-22,JUL,FY_22,CMM,NA,CXBU-ED,10,NA,1,3805,18195
31-Aug-22,AUG,FY_22,TS,NA,CXBU-SP,1488,NA,1,33494.88,562705.12
31-Aug-22,AUG,FY_22,TS,NA,ISBD,400,NA,1,9004,151996
31-Aug-22,AUG,FY_22,TS,NA,ISBD,720,NA,1,16207.2,272792.8
31-Aug-22,AUG,FY_22,TS,NA,ISBD,720,NA,1,16207.2,272792.8
31-Aug-22,AUG,FY_22,TH,NA,CXBU-ED,192,NA,1,1672.32,18527.68
31-Aug-22,AUG,FY_22,TH,NA,CXBU-SP,1220,NA,1,10626.2,112373.8
31-Aug-22,AUG,FY_22,TE,NA,CXBU-ED,1446,NA,1,43712.58,15127.42
31-Aug-22,AUG,FY_22,TE,NA,ISBD,300,NA,1,9069,3931
31-Aug-22,AUG,FY_22,TE,NA,SSBU,30,NA,1,906.9,1293.1
31-Aug-22,AUG,FY_22,CMM,NA,SSBU,6,NA,1,2283,10917
31-Aug-22,AUG,FY_22,CMM,NA,DSBU,1,NA,1,380.5,1819.5
31-Aug-22,AUG,FY_22,CMM,NA,CXBU-SP,9,NA,1,3424.5,16375.5
31-Aug-22,AUG,FY_22,CMM,NA,CXBU-ED,19,NA,1,7229.5,34570.5
31-Aug-22,AUG,FY_22,VI,NA,CXBU-SP,16,NA,1,6568.64,50851.36
31-Aug-22,AUG,FY_22,VI,NA,PWDBU,2,NA,1,821.08,9078.92
30-Sep-22,SEP,FY_22,TS,NA,ISBD,400,NA,1,9004,151996
30-Sep-22,SEP,FY_22,TS,NA,ISBD,400,NA,1,9004,151996
30-Sep-22,SEP,FY_22,TS,NA,CXBU-SP,720,NA,1,16207.2,272792.8
30-Sep-22,SEP,FY_22,TS,NA,CXBU-ED,720,NA,1,16207.2,272792.8
30-Sep-22,SEP,FY_22,TS,NA,CXBU-ED,780,NA,1,17557.8,295442.2
30-Sep-22,SEP,FY_22,TH,NA,CXBU-ED,96,NA,1,836.16,9763.84
30-Sep-22,SEP,FY_22,TH,NA,CXBU-ED,72,NA,1,627.12,7572.88
30-Sep-22,SEP,FY_22,TH,NA,CXBU-ED,48,NA,1,418.08,5381.92
30-Sep-22,SEP,FY_22,TH,NA,CXBU-ED,20,NA,1,174.2,2825.8
30-Sep-22,SEP,FY_22,TH,NA,CXBU-ED,295,NA,1,2569.45,27930.55
30-Sep-22,SEP,FY_22,TH,NA,CXBU-ED,295,NA,1,2569.45,27930.55
30-Sep-22,SEP,FY_22,TH,NA,CXBU-ED,48,NA,1,418.08,5381.92
30-Sep-22,SEP,FY_22,TH,NA,CXBU-SP,192,NA,1,1672.32,18527.68
30-Sep-22,SEP,FY_22,TH,NA,CXBU-SP,96,NA,1,836.16,9763.84
30-Sep-22,SEP,FY_22,TH,NA,CXBU-SP,480,NA,1,4180.8,44819.2
30-Sep-22,SEP,FY_22,TH,NA,CXBU-SP,360,NA,1,3135.6,33864.4
30-Sep-22,SEP,FY_22,TH,NA,ISBD,120,NA,1,1045.2,11954.8
30-Sep-22,SEP,FY_22,TH,NA,ISBD,120,NA,1,1045.2,11954.8
30-Sep-22,SEP,FY_22,TE,NA,CXBU-SP,192,NA,1,5804.16,2875.84
30-Sep-22,SEP,FY_22,TE,NA,CXBU-SP,240,NA,1,7255.2,3344.8
30-Sep-22,SEP,FY_22,TE,NA,CXBU-ED,24,NA,1,725.52,1234.48
30-Sep-22,SEP,FY_22,TE,NA,CXBU-ED,96,NA,1,2902.08,1937.92
30-Sep-22,SEP,FY_22,TE,NA,CXBU-ED,96,NA,1,2902.08,1937.92
30-Sep-22,SEP,FY_22,TE,NA,CXBU-ED,96,NA,1,2902.08,1937.92
30-Sep-22,SEP,FY_22,TE,NA,CXBU-ED,96,NA,1,2902.08,1937.92
30-Sep-22,SEP,FY_22,TE,NA,ISBD,88,NA,1,2660.24,1859.76
30-Sep-22,SEP,FY_22,TE,NA,SSBU,14,NA,1,423.22,1136.78
30-Sep-22,SEP,FY_22,CMM,NA,CXBU-ED,2.5,NA,1,951.25,4548.75
30-Sep-22,SEP,FY_22,CMM,NA,CXBU-ED,4,NA,1,1522,7278
30-Sep-22,SEP,FY_22,CMM,NA,CXBU-ED,4,NA,1,1522,7278
30-Sep-22,SEP,FY_22,CMM,NA,CXBU-SP,3,NA,1,1141.5,5458.5
30-Sep-22,SEP,FY_22,TENSILE,NA,CXBU-SP,3,NA,1,446.04,1953.96
30-Sep-22,SEP,FY_22,TENSILE,NA,CXBU-SP,3,NA,1,446.04,1953.96
30-Sep-22,SEP,FY_22,TENSILE,NA,CXBU-SP,3,NA,1,446.04,1953.96
30-Sep-22,SEP,FY_22,TENSILE,NA,CXBU-SP,3,NA,1,446.04,1953.96
30-Sep-22,SEP,FY_22,VI,NA,DSBU,2,NA,1,821.08,9078.92
30-Sep-22,SEP,FY_22,VI,NA,DSBU,2,NA,1,821.08,9078.92
30-Sep-22,SEP,FY_22,VI,NA,DSBU,2,NA,1,821.08,9078.92
30-Sep-22,SEP,FY_22,VI,NA,CXBU-SP,3,NA,1,1231.62,13068.38
30-Sep-22,SEP,FY_22,VI,NA,CXBU-SP,3,NA,1,1231.62,13068.38
31-Oct-22,OCT,FY_22,TS,NA,CXBU-SP,20,NA,1,450.2,8549.8
31-Oct-22,OCT,FY_22,TS,NA,CXBU-SP,744,NA,1,16747.44,281852.56
31-Oct-22,OCT,FY_22,TS,NA,CXBU-ED,336,NA,1,7563.36,127836.64
31-Oct-22,OCT,FY_22,TS,NA,CXBU-ED,744,NA,1,16747.44,281852.56
31-Oct-22,OCT,FY_22,TS,NA,CXBU-ED,744,NA,1,16747.44,281852.56
31-Oct-22,OCT,FY_22,TH,NA,CXBU-SP,576,NA,1,5016.96,53583.04
31-Oct-22,OCT,FY_22,TH,NA,ISBD,120,NA,1,1045.2,11954.8
31-Oct-22,OCT,FY_22,TH,NA,CXBU-ED,295,NA,1,2569.45,27930.55
31-Oct-22,OCT,FY_22,TH,NA,CXBU-ED,24,NA,1,209.04,3190.96
31-Oct-22,OCT,FY_22,TH,NA,ISBD,168,NA,1,1463.28,16336.72
31-Oct-22,OCT,FY_22,TH,NA,SSBU,120,NA,1,1045.2,11954.8
31-Oct-22,OCT,FY_22,TH,NA,CXBU-SP,744,NA,1,6480.24,68919.76
31-Oct-22,OCT,FY_22,TH,NA,CXBU-SP,480,NA,1,4180.8,44819.2
31-Oct-22,OCT,FY_22,TH,NA,CXBU-ED,24,NA,1,209.04,3190.96
31-Oct-22,OCT,FY_22,TH,NA,SSBU,3,NA,1,26.13,1273.87
31-Oct-22,OCT,FY_22,TE,NA,CXBU-SP,96,NA,1,2902.08,1937.92
31-Oct-22,OCT,FY_22,TE,NA,CXBU-SP,408,NA,1,12333.84,4986.16
31-Oct-22,OCT,FY_22,TE,NA,CXBU-ED,96,NA,1,2902.08,1937.92
31-Oct-22,OCT,FY_22,TE,NA,CXBU-ED,96,NA,1,2902.08,1937.92
31-Oct-22,OCT,FY_22,TE,NA,SSBU,4,NA,1,120.92,1039.08
31-Oct-22,OCT,FY_22,TE,NA,ISBD,80,NA,1,2418.4,1781.6
31-Oct-22,OCT,FY_22,TE,NA,CXBU-SP,96,NA,1,2902.08,1937.92
31-Oct-22,OCT,FY_22,TE,NA,CXBU-SP,5,NA,1,151.15,1048.85
31-Oct-22,OCT,FY_22,TE,NA,ISBD,9,NA,1,272.07,1087.93
31-Oct-22,OCT,FY_22,CMM,NA,CXBU-SP,2,NA,1,761,3639
31-Oct-22,OCT,FY_22,CMM,NA,CXBU-SP,10,NA,1,3805,18195
31-Oct-22,OCT,FY_22,CMM,NA,CXBU-SP,2.5,NA,1,951.25,4548.75
31-Oct-22,OCT,FY_22,CMM,NA,CXBU-SP,4,NA,1,1522,7278
31-Oct-22,OCT,FY_22,CMM,NA,CXBU-SP,4,NA,1,1522,7278
31-Oct-22,OCT,FY_22,CMM,NA,CXBU-ED,2,NA,1,761,3639
31-Oct-22,OCT,FY_22,VI,NA,CXBU-SP,4,NA,1,1642.16,17057.84
30-Nov-22,NOV,FY_22,TS,NA,CXBU-SP,75,NA,1,1688.25,29311.75
30-Nov-22,NOV,FY_22,TS,NA,CXBU-SP,720,NA,1,16207.2,272792.8
30-Nov-22,NOV,FY_22,TS,NA,CXBU-ED,312,NA,1,7023.12,118776.88
30-Nov-22,NOV,FY_22,TS,NA,CXBU-ED,720,NA,1,16207.2,272792.8
30-Nov-22,NOV,FY_22,TS,NA,CXBU-ED,432,NA,1,9724.32,164075.68
30-Nov-22,NOV,FY_22,TH,NA,CXBU-SP,720,NA,1,6271.2,66728.8
30-Nov-22,NOV,FY_22,TH,NA,CXBU-SP,24,NA,1,209.04,3190.96
30-Nov-22,NOV,FY_22,TH,NA,SSBU,480,NA,1,4180.8,44819.2
30-Nov-22,NOV,FY_22,TH,NA,SSBU,72,NA,1,627.12,7572.88
30-Nov-22,NOV,FY_22,TH,NA,CXBU-SP,480,NA,1,4180.8,44819.2
30-Nov-22,NOV,FY_22,TH,NA,CXBU-SP,552,NA,1,4807.92,51392.08
30-Nov-22,NOV,FY_22,TH,NA,CXBU-SP,96,NA,1,836.16,9763.84
30-Nov-22,NOV,FY_22,TH,NA,CXBU-ED,24,NA,1,209.04,3190.96
30-Nov-22,NOV,FY_22,TE,NA,CXBU-SP,96,NA,1,2902.08,1937.92
30-Nov-22,NOV,FY_22,TE,NA,CXBU-SP,96,NA,1,2902.08,1937.92
30-Nov-22,NOV,FY_22,TE,NA,CXBU-SP,96,NA,1,2902.08,1937.92
30-Nov-22,NOV,FY_22,TE,NA,ISBD,3,NA,1,90.69,1029.31
30-Nov-22,NOV,FY_22,TE,NA,ISBD,3,NA,1,90.69,1029.31
30-Nov-22,NOV,FY_22,TE,NA,ISBD,3,NA,1,90.69,1029.31
30-Nov-22,NOV,FY_22,TE,NA,ISBD,3,NA,1,90.69,1029.31
30-Nov-22,NOV,FY_22,TE,NA,ISBD,3,NA,1,90.69,1029.31
30-Nov-22,NOV,FY_22,TE,NA,ISBD,3,NA,1,90.69,1029.31
30-Nov-22,NOV,FY_22,TE,NA,ISBD,3,NA,1,90.69,1029.31
30-Nov-22,NOV,FY_22,TE,NA,ISBD,3,NA,1,90.69,1029.31
30-Nov-22,NOV,FY_22,TE,NA,ISBD,10,NA,1,302.3,1097.7
30-Nov-22,NOV,FY_22,TE,NA,ISBD,10,NA,1,302.3,1097.7
30-Nov-22,NOV,FY_22,TE,NA,ISBD,10,NA,1,302.3,1097.7
30-Nov-22,NOV,FY_22,TE,NA,ISBD,10,NA,1,302.3,1097.7
30-Nov-22,NOV,FY_22,TE,NA,ISBD,10,NA,1,302.3,1097.7
30-Nov-22,NOV,FY_22,TE,NA,ISBD,10,NA,1,302.3,1097.7
30-Nov-22,NOV,FY_22,TE,NA,ISBD,10,NA,1,302.3,1097.7
30-Nov-22,NOV,FY_22,TE,NA,ISBD,10,NA,1,302.3,1097.7
30-Nov-22,NOV,FY_22,TE,NA,ISBD,10,NA,1,302.3,1097.7
30-Nov-22,NOV,FY_22,TE,NA,ISBD,10,NA,1,302.3,1097.7
30-Nov-22,NOV,FY_22,TE,NA,CXBU-SP,94,NA,1,2841.62,1918.38
30-Nov-22,NOV,FY_22,TE,NA,CXBU-ED,192,NA,1,5804.16,2875.84
30-Nov-22,NOV,FY_22,TE,NA,CXBU-ED,24,NA,1,725.52,1234.48
30-Nov-22,NOV,FY_22,TE,NA,CXBU-ED,24,NA,1,725.52,1234.48
30-Nov-22,NOV,FY_22,TE,NA,CXBU-ED,24,NA,1,725.52,1234.48
30-Nov-22,NOV,FY_22,TE,NA,CXBU-ED,2,NA,1,60.46,1019.54
30-Nov-22,NOV,FY_22,TE,NA,SSBU,3,NA,1,90.69,1029.31
30-Nov-22,NOV,FY_22,TE,NA,SSBU,3,NA,1,90.69,1029.31
30-Nov-22,NOV,FY_22,TE,NA,SSBU,3,NA,1,90.69,1029.31
30-Nov-22,NOV,FY_22,TE,NA,SSBU,3,NA,1,90.69,1029.31
30-Nov-22,NOV,FY_22,CMM,NA,CXBU-SP,4,NA,1,1522,7278
30-Nov-22,NOV,FY_22,CMM,NA,CXBU-SP,5,NA,1,1902.5,9097.5
30-Nov-22,NOV,FY_22,CMM,NA,CXBU-SP,3.5,NA,1,1331.75,6368.25
30-Nov-22,NOV,FY_22,VI,NA,CXBU-SP,4,NA,1,1642.16,17057.84
30-Nov-22,NOV,FY_22,VI,NA,CXBU-SP,8,NA,1,3284.32,33015.68
30-Nov-22,NOV,FY_22,VI,NA,CXBU-ED,4,NA,1,1642.16,17057.84
30-Nov-22,NOV,FY_22,VI,NA,CXBU-ED,4,NA,1,1642.16,17057.84
30-Nov-22,NOV,FY_22,VI,NA,DSBU,4,NA,1,1642.16,17057.84
30-Nov-22,NOV,FY_22,VI,NA,DSBU,2,NA,1,821.08,9078.92
30-Nov-22,NOV,FY_22,VI,NA,DSBU,1,NA,1,410.54,5089.46
30-Nov-22,NOV,FY_22,VI,NA,DSBU,1,NA,1,410.54,5089.46
31-Dec-22,DEC,FY_22,VI,NA,DSBU,2,NA,1,821.08,9078.92
31-Dec-22,DEC,FY_22,VI,NA,CXBU-ED,2,NA,2,821.08,9078.92
31-Dec-22,DEC,FY_22,VI,NA,CXBU-ED,4,NA,3,1642.16,17057.84
31-Dec-22,DEC,FY_22,VI,NA,DSBU,2,NA,4,821.08,9078.92
31-Dec-22,DEC,FY_22,VI,NA,CXBU-SP,48,NA,5,19705.92,122194.08
31-Dec-22,DEC,FY_22,VI,NA,DSBU,8,NA,6,3284.32,33015.68
31-Dec-22,DEC,FY_22,VI,NA,CXBU-SP,54,NA,7,22169.16,135570.84
31-Dec-22,DEC,FY_22,VI,NA,CXBU-SP,48,NA,8,19705.92,122194.08
31-Dec-22,DEC,FY_22,CMM,NA,CXBU-ED,1.5,NA,1,570.75,2729.25
31-Dec-22,DEC,FY_22,CMM,NA,CXBU-ED,1,NA,1,380.5,1819.5
31-Dec-22,DEC,FY_22,CMM,NA,CXBU-SP,2,NA,1,761,3639
31-Dec-22,DEC,FY_22,CMM,NA,CXBU-SP,4,NA,1,1522,7278
31-Dec-22,DEC,FY_22,TS,NA,ISBD,480,NA,1,10804.8,182195.2
31-Dec-22,DEC,FY_22,TS,NA,CXBU-ED,104,NA,1,2341.04,40258.96
31-Dec-22,DEC,FY_22,TS,NA,CXBU-ED,360,NA,1,8103.6,136896.4
31-Dec-22,DEC,FY_22,TS,NA,CXBU-ED,648,NA,1,14586.48,245613.52
31-Dec-22,DEC,FY_22,TS,NA,DSBU,400,NA,1,9004,151996
31-Dec-22,DEC,FY_22,TS,NA,CXBU-ED,100,NA,1,2251,38749
31-Dec-22,DEC,FY_22,TH,NA,CXBU-SP,504,NA,1,4389.84,47010.16
31-Dec-22,DEC,FY_22,TH,NA,SSBU,48,NA,1,418.08,5381.92
31-Dec-22,DEC,FY_22,TH,NA,CXBU-SP,96,NA,1,836.16,9763.84
31-Dec-22,DEC,FY_22,TH,NA,ISBD,96,NA,1,836.16,9763.84
31-Dec-22,DEC,FY_22,TH,NA,CXBU-ED,2,NA,1,17.42,1182.58
31-Dec-22,DEC,FY_22,TH,NA,CXBU-SP,432,NA,1,3762.72,40437.28
31-Dec-22,DEC,FY_22,TH,NA,CXBU-ED,96,NA,1,836.16,9763.84
31-Dec-22,DEC,FY_22,TH,NA,CXBU-ED,96,NA,1,836.16,9763.84
31-Dec-22,DEC,FY_22,TH,NA,CXBU-ED,24,NA,1,209.04,3190.96
31-Dec-22,DEC,FY_22,TH,NA,CXBU-ED,2,NA,1,17.42,1182.58
31-Dec-22,DEC,FY_22,TH,NA,CXBU-ED,2,NA,1,17.42,1182.58
31-Dec-22,DEC,FY_22,TH,NA,CXBU-ED,2,NA,1,17.42,1182.58
31-Dec-22,DEC,FY_22,TE,NA,CXBU-SP,96,NA,1,2902.08,1937.92
31-Dec-22,DEC,FY_22,TE,NA,SSBU,8,NA,1,241.84,1078.16
31-Dec-22,DEC,FY_22,TE,NA,SSBU,12,NA,1,362.76,1117.24
31-Dec-22,DEC,FY_22,TE,NA,ISBD,40,NA,1,1209.2,1390.8
31-Dec-22,DEC,FY_22,TE,NA,CXBU-ED,96,NA,1,2902.08,1937.92
31-Dec-22,DEC,FY_22,TE,NA,CXBU-ED,96,NA,1,2902.08,1937.92
31-Dec-22,DEC,FY_22,TE,NA,CXBU-ED,24,NA,1,725.52,1234.48
31-Dec-22,DEC,FY_22,TE,NA,CXBU-ED,4,NA,1,120.92,1039.08
31-Dec-22,DEC,FY_22,TE,NA,CXBU-SP,96,NA,1,2902.08,1937.92
31-Dec-22,DEC,FY_22,TE,NA,CXBU-SP,96,NA,1,2902.08,1937.92
31-Dec-22,DEC,FY_22,TE,NA,CXBU-SP,24,NA,1,725.52,1234.48
31-Dec-22,DEC,FY_22,TE,NA,CXBU-SP,2,NA,1,60.46,1019.54
31-Dec-22,DEC,FY_22,TENSILE,NA,CXBU-SP,3,NA,1,446.04,1953.96
31-Dec-22,DEC,FY_22,TENSILE,NA,CXBU-SP,3,NA,1,446.04,1953.96
31-Dec-22,DEC,FY_22,TENSILE,NA,CXBU-SP,3,NA,1,446.04,1953.96
31-Dec-22,DEC,FY_22,TENSILE,NA,CXBU-SP,3,NA,1,446.04,1953.96
31-Jan-23,JAN,FY_22,VI,NA,CXBU-ED,4,NA,1,1642.16,17057.84
31-Jan-23,JAN,FY_22,VI,NA,CXBU-ED,4,NA,1,1642.16,17057.84
31-Jan-23,JAN,FY_22,VI,NA,CXBU-ED,4,NA,1,1642.16,17057.84
31-Jan-23,JAN,FY_22,VI,NA,CXBU-ED,4,NA,1,1642.16,17057.84
31-Jan-23,JAN,FY_22,VI,NA,CXBU-SP,4,NA,1,1642.16,17057.84
31-Jan-23,JAN,FY_22,VI,NA,DSBU,4,NA,1,1642.16,17057.84
31-Jan-23,JAN,FY_22,VI,NA,DSBU,2,NA,1,821.08,9078.92
31-Jan-23,JAN,FY_22,CMM,NA,CXBU-ED,2,NA,1,761,3639
31-Jan-23,JAN,FY_22,CMM,NA,CXBU-ED,2,NA,1,761,3639
31-Jan-23,JAN,FY_22,CMM,NA,CXBU-ED,2,NA,1,761,3639
31-Jan-23,JAN,FY_22,CMM,NA,CXBU-ED,2,NA,1,761,3639
31-Jan-23,JAN,FY_22,CMM,NA,CXBU-ED,4,NA,1,1522,7278
31-Jan-23,JAN,FY_22,CMM,NA,CXBU-ED,2,NA,1,761,3639
31-Jan-23,JAN,FY_22,CMM,NA,CXBU-ED,2,NA,1,761,3639
31-Jan-23,JAN,FY_22,CMM,NA,CXBU-ED,3,NA,1,1141.5,5458.5
31-Jan-23,JAN,FY_22,CMM,NA,CXBU-SP,6,NA,1,2283,10917
31-Jan-23,JAN,FY_22,CMM,NA,CXBU-SP,1,NA,1,380.5,1819.5
31-Jan-23,JAN,FY_22,CMM,NA,CXBU-SP,4,NA,1,1522,7278
31-Jan-23,JAN,FY_22,CMM,NA,CXBU-SP,1.5,NA,1,570.75,2729.25
31-Jan-23,JAN,FY_22,CMM,NA,CXBU-SP,4,NA,1,1522,7278
31-Jan-23,JAN,FY_22,CMM,NA,CXBU-SP,3,NA,1,1141.5,5458.5
31-Jan-23,JAN,FY_22,CMM,NA,CXBU-SP,4,NA,1,1522,7278
31-Jan-23,JAN,FY_22,TS,NA,CXBU-SP,648,NA,1,14586.48,245613.52
31-Jan-23,JAN,FY_22,TS,NA,CXBU-ED,648,NA,1,14586.48,245613.52
31-Jan-23,JAN,FY_22,TS,NA,CXBU-ED,72,NA,1,1620.72,28179.28
31-Jan-23,JAN,FY_22,TH,NA,CXBU-ED,500,NA,1,4355,46645
31-Jan-23,JAN,FY_22,TH,NA,CXBU-SP,96,NA,1,836.16,9763.84
31-Jan-23,JAN,FY_22,TH,NA,CXBU-SP,504,NA,1,4389.84,47010.16
31-Jan-23,JAN,FY_22,TH,NA,CXBU-ED,96,NA,1,836.16,9763.84
31-Jan-23,JAN,FY_22,TH,NA,CXBU-ED,96,NA,1,836.16,9763.84
31-Jan-23,JAN,FY_22,TH,NA,CXBU-ED,96,NA,1,836.16,9763.84
31-Jan-23,JAN,FY_22,TH,NA,CXBU-SP,96,NA,1,836.16,9763.84
31-Jan-23,JAN,FY_22,TH,NA,CXBU-SP,96,NA,1,836.16,9763.84
31-Jan-23,JAN,FY_22,TH,NA,CXBU-SP,96,NA,1,836.16,9763.84
31-Jan-23,JAN,FY_22,TH,NA,CXBU-ED,96,NA,1,836.16,9763.84
